Id,When,DataType,NAICS,ServiceDetail,Alberta,BritishColumbia,Canada,Manitoba,NewBrunswick,NewfoundlandAndLabrador,NovaScotia,Ontario,PrinceEdwardIsland,Quebec,Saskatchewan,ModifiedDate
41892,3/1/2000 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,167208000,233335000,1271444000,42660000,23285000,7433000,21174000,453336000,5549000,282675000,29713000,9/23/2021 8:59:32 AM
41893,3/1/2000 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,130459000,156901000,1124626000,44447000,37865000,19075000,45401000,492317000,5677000,150667000,38720000,9/23/2021 8:59:32 AM
41894,3/1/2000 12:00:00 AM,Unadjusted,Special food services,Receipts,25450000,38947000,236268000,5150000,6056000,2057000,8905000,82002000,304000,64144000,3253000,9/23/2021 8:59:32 AM
41895,3/1/2000 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,337435000,500231000,2947948000,94815000,68431000,38579000,80147000,1144509000,16362000,582752000,76973000,9/23/2021 8:59:32 AM
41896,4/1/2000 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,29725000,70175000,241483000,2371000,4791000,6274000,5814000,58889000,1911000,56386000,5146000,9/23/2021 8:59:32 AM
41897,4/1/2000 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,157742000,221454000,1284606000,41200000,20159000,7643000,23824000,476206000,5161000,294594000,31588000,9/23/2021 8:59:32 AM
41898,4/1/2000 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,129001000,152043000,1116850000,45553000,34148000,21048000,38854000,481392000,5426000,167280000,39219000,9/23/2021 8:59:32 AM
41899,4/1/2000 12:00:00 AM,Unadjusted,Special food services,Receipts,21471000,41284000,224536000,5534000,4600000,3920000,7846000,77387000,182000,58848000,3464000,9/23/2021 8:59:32 AM
41900,4/1/2000 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,336054000,497806000,2926183000,93747000,67176000,39819000,82964000,1133940000,16280000,573752000,76367000,9/23/2021 8:59:32 AM
41901,5/1/2000 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,29142000,63078000,235799000,2343000,4472000,5470000,5600000,59416000,1485000,59506000,5286000,9/23/2021 8:59:32 AM
41902,5/1/2000 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,168587000,238228000,1401788000,42736000,18357000,9102000,26241000,531793000,6648000,323195000,31267000,9/23/2021 8:59:32 AM
41903,5/1/2000 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,134485000,155174000,1176193000,45126000,35845000,20778000,41243000,515542000,6751000,179433000,38599000,9/23/2021 8:59:32 AM
41904,5/1/2000 12:00:00 AM,Unadjusted,Special food services,Receipts,17346000,47166000,239902000,4748000,5019000,2815000,7882000,88906000,423000,62041000,3557000,9/23/2021 8:59:32 AM
41905,5/1/2000 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,338707000,504857000,2968493000,93648000,68175000,39272000,82822000,1150127000,16500000,589302000,76420000,9/23/2021 8:59:32 AM
41906,6/1/2000 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,26986000,62133000,228453000,2371000,4771000,6203000,5502000,59540000,1421000,55254000,4273000,9/23/2021 8:59:32 AM
41907,6/1/2000 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,156908000,247476000,1418107000,45802000,19666000,7700000,26956000,543391000,7399000,325897000,31001000,9/23/2021 8:59:32 AM
41908,6/1/2000 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,140477000,163731000,1214068000,50079000,38338000,24130000,42625000,517374000,5132000,186867000,41834000,9/23/2021 8:59:32 AM
41909,6/1/2000 12:00:00 AM,Unadjusted,Special food services,Receipts,16684000,47235000,257071000,3075000,3152000,3270000,7323000,109425000,354000,62818000,3736000,9/23/2021 8:59:32 AM
41910,6/1/2000 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,342021000,505627000,2989671000,95172000,68562000,38952000,81462000,1163138000,16211000,593079000,77039000,9/23/2021 8:59:32 AM
41911,7/1/2000 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,24009000,67975000,234788000,2309000,5013000,6583000,7520000,53303000,2156000,59726000,6195000,9/23/2021 8:59:32 AM
41912,7/1/2000 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,178785000,274822000,1579309000,43273000,23680000,9326000,34496000,596905000,12354000,365455000,32657000,9/23/2021 8:59:32 AM
41913,7/1/2000 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,151773000,185331000,1314201000,51063000,42040000,26776000,43404000,550819000,10236000,205957000,43386000,9/23/2021 8:59:32 AM
41914,7/1/2000 12:00:00 AM,Unadjusted,Special food services,Receipts,13963000,47841000,225988000,4673000,3030000,2476000,6463000,97538000,232000,45994000,3777000,9/23/2021 8:59:32 AM
41915,7/1/2000 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,348715000,517714000,3038342000,94789000,69657000,39436000,83496000,1174878000,16725000,605254000,78876000,9/23/2021 8:59:32 AM
41916,8/1/2000 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,25724000,70441000,241081000,2133000,5408000,6291000,6756000,58207000,2247000,58455000,5419000,9/23/2021 8:59:32 AM
41917,8/1/2000 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,179561000,265588000,1551432000,41936000,25795000,8997000,35673000,599287000,13561000,339416000,34456000,9/23/2021 8:59:32 AM
41918,8/1/2000 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,139906000,171067000,1218354000,45682000,40812000,24086000,43868000,516210000,8878000,184496000,40081000,9/23/2021 8:59:32 AM
41919,8/1/2000 12:00:00 AM,Unadjusted,Special food services,Receipts,14794000,50737000,236087000,6238000,2385000,2181000,7363000,97791000,517000,50349000,3732000,9/23/2021 8:59:32 AM
41920,8/1/2000 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,347736000,508309000,3009830000,94448000,68069000,38608000,82648000,1172414000,16299000,594266000,78111000,9/23/2021 8:59:32 AM
41921,9/1/2000 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,27068000,75660000,258157000,1861000,5301000,4859000,7456000,63539000,1964000,64644000,5805000,9/23/2021 8:59:32 AM
41922,9/1/2000 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,181563000,262716000,1541050000,44315000,31646000,7635000,30360000,602948000,9292000,333490000,31444000,9/23/2021 8:59:32 AM
41923,9/1/2000 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,121246000,156775000,1179337000,50182000,37027000,22014000,42300000,523336000,7764000,175084000,40704000,9/23/2021 8:59:32 AM
41924,9/1/2000 12:00:00 AM,Unadjusted,Special food services,Receipts,19219000,46027000,283262000,6371000,5336000,3019000,13040000,119728000,1291000,64901000,4330000,9/23/2021 8:59:32 AM
41925,9/1/2000 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,354341000,517596000,3091592000,99227000,68953000,38031000,82949000,1225123000,16556000,601050000,79075000,9/23/2021 8:59:32 AM
41926,10/1/2000 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,28425000,72674000,246062000,2185000,4423000,5223000,7288000,63155000,2064000,54912000,5715000,9/23/2021 8:59:32 AM
41927,10/1/2000 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,181041000,233048000,1413265000,44986000,27266000,6794000,26258000,552739000,7743000,297558000,30829000,9/23/2021 8:59:32 AM
41928,10/1/2000 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,127797000,166449000,1199451000,48081000,38023000,24669000,41553000,529829000,6419000,173287000,40716000,9/23/2021 8:59:32 AM
41929,10/1/2000 12:00:00 AM,Unadjusted,Special food services,Receipts,17614000,44552000,274394000,5255000,4822000,3455000,12500000,115331000,1079000,65138000,4649000,9/23/2021 8:59:32 AM
41930,10/1/2000 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,354154000,520296000,3081968000,96761000,68438000,39668000,82357000,1220385000,16188000,596800000,78889000,9/23/2021 8:59:32 AM
41931,11/1/2000 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,35369000,62914000,255043000,2673000,4222000,4589000,6457000,68380000,1620000,63918000,4900000,9/23/2021 8:59:32 AM
41932,11/1/2000 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,166939000,212369000,1274974000,42507000,20850000,6901000,23695000,481473000,5974000,282212000,27184000,9/23/2021 8:59:32 AM
41933,11/1/2000 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,125625000,172658000,1161975000,43725000,35012000,27311000,40402000,508800000,6652000,161828000,37453000,9/23/2021 8:59:32 AM
41934,11/1/2000 12:00:00 AM,Unadjusted,Special food services,Receipts,20631000,48170000,274462000,7914000,6337000,3390000,9968000,109131000,795000,63506000,4619000,9/23/2021 8:59:32 AM
41935,11/1/2000 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,353893000,520897000,3037257000,96273000,66895000,38190000,83368000,1177501000,16458000,597046000,78287000,9/23/2021 8:59:32 AM
41936,12/1/2000 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,29831000,67547000,253553000,2692000,4772000,4874000,6392000,61914000,2072000,69697000,3762000,9/23/2021 8:59:32 AM
41937,12/1/2000 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,184689000,252526000,1357966000,48218000,25850000,8289000,23265000,481617000,4933000,290928000,32573000,9/23/2021 8:59:32 AM
41938,12/1/2000 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,131031000,182506000,1198954000,42812000,37351000,27838000,46645000,508841000,8245000,175108000,36025000,9/23/2021 8:59:32 AM
41939,12/1/2000 12:00:00 AM,Unadjusted,Special food services,Receipts,22146000,43829000,269627000,7025000,4101000,3224000,10741000,109329000,566000,63066000,5600000,9/23/2021 8:59:32 AM
41940,12/1/2000 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,356798000,517601000,3018212000,95638000,68101000,39514000,82866000,1167683000,16285000,586654000,78324000,9/23/2021 8:59:32 AM
41941,1/1/2001 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,27614000,55075000,205713000,1683000,3121000,3967000,5491000,50828000,1425000,53841000,2668000,9/23/2021 8:59:32 AM
41942,1/1/2001 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,166675000,192769000,1150959000,38122000,18813000,6813000,17921000,406813000,3608000,264938000,27731000,9/23/2021 8:59:32 AM
41943,1/1/2001 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,122046000,158247000,1020695000,35272000,29671000,21009000,34789000,430875000,5534000,146253000,34178000,9/23/2021 8:59:32 AM
41944,1/1/2001 12:00:00 AM,Unadjusted,Special food services,Receipts,19741000,43105000,218319000,3904000,3677000,2586000,6464000,99023000,360000,36391000,3069000,9/23/2021 8:59:32 AM
41945,1/1/2001 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,369742000,527135000,3094841000,97873000,69168000,41027000,84618000,1198368000,16491000,598435000,80765000,9/23/2021 8:59:32 AM
41946,2/1/2001 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,27622000,63495000,224151000,1876000,3830000,3552000,6201000,58911000,1566000,53293000,3805000,9/23/2021 8:59:32 AM
41947,2/1/2001 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,158900000,192085000,1130087000,38659000,18193000,5594000,19937000,400091000,3673000,258748000,27407000,9/23/2021 8:59:32 AM
41948,2/1/2001 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,131079000,160283000,1065169000,38058000,33283000,20636000,38808000,455491000,5940000,147201000,31468000,9/23/2021 8:59:32 AM
41949,2/1/2001 12:00:00 AM,Unadjusted,Special food services,Receipts,21573000,33907000,205534000,5397000,3798000,1989000,6103000,90041000,352000,39269000,3105000,9/23/2021 8:59:32 AM
41950,2/1/2001 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,374705000,526586000,3102833000,98742000,70541000,41148000,85584000,1202282000,16368000,595403000,81088000,9/23/2021 8:59:32 AM
41951,3/1/2001 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,24939000,79033000,256740000,2413000,4199000,6335000,6131000,68013000,1488000,56716000,7472000,9/23/2021 8:59:32 AM
41952,3/1/2001 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,187078000,242412000,1333380000,45574000,23171000,7115000,25224000,456692000,5697000,299672000,31300000,9/23/2021 8:59:32 AM
41953,3/1/2001 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,153589000,171458000,1232248000,47098000,41515000,22136000,49595000,532173000,6012000,163681000,41777000,9/23/2021 8:59:32 AM
41954,3/1/2001 12:00:00 AM,Unadjusted,Special food services,Receipts,25929000,40384000,225419000,5113000,4856000,1935000,8369000,87879000,335000,47515000,3103000,9/23/2021 8:59:32 AM
41955,3/1/2001 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,380847000,528796000,3100561000,99127000,70292000,41637000,88245000,1185393000,16597000,596204000,81272000,9/23/2021 8:59:32 AM
41956,4/1/2001 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,33122000,74950000,249933000,2441000,4804000,6323000,6051000,58418000,1727000,56673000,5424000,9/23/2021 8:59:32 AM
41957,4/1/2001 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,175271000,226553000,1336253000,43128000,20896000,7252000,23708000,480475000,5107000,311944000,33322000,9/23/2021 8:59:32 AM
41958,4/1/2001 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,145809000,164133000,1205062000,47224000,37381000,22915000,41741000,516556000,5592000,178627000,41986000,9/23/2021 8:59:32 AM
41959,4/1/2001 12:00:00 AM,Unadjusted,Special food services,Receipts,24491000,45114000,234744000,5425000,4064000,3689000,8590000,91848000,576000,47573000,3374000,9/23/2021 8:59:32 AM
41960,4/1/2001 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,377184000,528087000,3110443000,97691000,71348000,41331000,88218000,1196421000,16548000,600282000,81029000,9/23/2021 8:59:32 AM
41961,5/1/2001 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,34207000,69681000,251150000,2344000,4783000,5743000,6129000,58187000,1518000,62772000,5787000,9/23/2021 8:59:32 AM
41962,5/1/2001 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,187727000,244574000,1474320000,44240000,19170000,8850000,26050000,558379000,6125000,340743000,32702000,9/23/2021 8:59:32 AM
41963,5/1/2001 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,150672000,166579000,1261541000,47811000,38872000,22739000,44979000,543264000,7067000,193929000,41834000,9/23/2021 8:59:32 AM
41964,5/1/2001 12:00:00 AM,Unadjusted,Special food services,Receipts,19987000,48991000,242837000,4884000,4374000,3073000,7849000,100047000,454000,49458000,3721000,9/23/2021 8:59:32 AM
41965,5/1/2001 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,377088000,525197000,3096364000,97105000,70930000,41232000,85450000,1189928000,16201000,602872000,80968000,9/23/2021 8:59:32 AM
41966,6/1/2001 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,29999000,66432000,236746000,2165000,4930000,6474000,5905000,57716000,1406000,57063000,4658000,9/23/2021 8:59:32 AM
41967,6/1/2001 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,173090000,258181000,1475043000,47599000,20726000,7611000,28905000,547905000,7140000,344534000,32828000,9/23/2021 8:59:32 AM
41968,6/1/2001 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,158486000,176481000,1305299000,50603000,41307000,26893000,47538000,547047000,5283000,202510000,44850000,9/23/2021 8:59:32 AM
41969,6/1/2001 12:00:00 AM,Unadjusted,Special food services,Receipts,20079000,50546000,248588000,3223000,2959000,3767000,8222000,105837000,383000,49987000,3584000,9/23/2021 8:59:32 AM
41970,6/1/2001 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,378462000,529739000,3098851000,96219000,71757000,41929000,87853000,1180061000,16037000,606176000,80776000,9/23/2021 8:59:32 AM
41971,7/1/2001 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,26930000,69175000,238491000,2282000,4915000,6566000,7502000,52816000,1914000,59879000,6513000,9/23/2021 8:59:32 AM
41972,7/1/2001 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,192430000,279171000,1623265000,45915000,24237000,9479000,36887000,604157000,12016000,376926000,34001000,9/23/2021 8:59:32 AM
41973,7/1/2001 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,168534000,195023000,1392098000,52361000,45196000,29850000,48299000,572602000,10815000,219868000,45530000,9/23/2021 8:59:32 AM
41974,7/1/2001 12:00:00 AM,Unadjusted,Special food services,Receipts,16672000,51863000,222864000,4470000,3416000,3066000,6662000,95015000,258000,37465000,3976000,9/23/2021 8:59:32 AM
41975,7/1/2001 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,382894000,535773000,3143972000,98136000,72839000,42632000,89443000,1193475000,16328000,620567000,82043000,9/23/2021 8:59:32 AM
41976,8/1/2001 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,29410000,73497000,253424000,2189000,5459000,6437000,7137000,60195000,2002000,61359000,5740000,9/23/2021 8:59:32 AM
41977,8/1/2001 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,197301000,279861000,1628205000,44259000,27792000,9329000,38960000,610521000,13247000,361727000,37272000,9/23/2021 8:59:32 AM
41978,8/1/2001 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,158011000,187666000,1321001000,47709000,45052000,29952000,50445000,546369000,9143000,200024000,42836000,9/23/2021 8:59:32 AM
41979,8/1/2001 12:00:00 AM,Unadjusted,Special food services,Receipts,17649000,54632000,226537000,6110000,2558000,2735000,6555000,88621000,443000,43163000,4070000,9/23/2021 8:59:32 AM
41980,8/1/2001 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,382552000,533516000,3125433000,97286000,72928000,43633000,89318000,1185643000,15696000,612103000,82602000,9/23/2021 8:59:32 AM
41981,9/1/2001 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,29785000,74032000,257118000,1901000,5040000,4840000,7314000,62448000,1741000,64236000,5780000,9/23/2021 8:59:32 AM
41982,9/1/2001 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,186185000,254540000,1480247000,42368000,31431000,7557000,32671000,547736000,8540000,331408000,31432000,9/23/2021 8:59:32 AM
