ID,When,Commodity,WellType,Alberta,ModifiedDate
346891,07-01-2015 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
346892,08-01-2015 12:00:00 AM,Oil,Exploratory,14,09-24-2021 02:50:43 PM
346893,08-01-2015 12:00:00 AM,Gas,Development,98,09-24-2021 02:50:43 PM
346894,08-01-2015 12:00:00 AM,Bitumen,Development,157,09-24-2021 02:50:43 PM
346895,08-01-2015 12:00:00 AM,Oil,Development,105,09-24-2021 02:50:43 PM
346896,08-01-2015 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
346897,08-01-2015 12:00:00 AM,Gas,Exploratory,11,09-24-2021 02:50:43 PM
346898,08-01-2015 12:00:00 AM,Other,Development,13,09-24-2021 02:50:43 PM
346899,08-01-2015 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
346900,09-01-2015 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
346901,09-01-2015 12:00:00 AM,Gas,Development,82,09-24-2021 02:50:43 PM
346902,09-01-2015 12:00:00 AM,Other,Development,41,09-24-2021 02:50:43 PM
346903,09-01-2015 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
346904,09-01-2015 12:00:00 AM,Bitumen,Development,73,09-24-2021 02:50:43 PM
346905,09-01-2015 12:00:00 AM,Oil,Exploratory,1,09-24-2021 02:50:43 PM
346906,09-01-2015 12:00:00 AM,Oil,Development,71,09-24-2021 02:50:43 PM
346907,09-01-2015 12:00:00 AM,Gas,Exploratory,14,09-24-2021 02:50:43 PM
346908,10-01-2015 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
346909,10-01-2015 12:00:00 AM,Oil,Exploratory,13,09-24-2021 02:50:43 PM
346910,10-01-2015 12:00:00 AM,Gas,Exploratory,11,09-24-2021 02:50:43 PM
346911,10-01-2015 12:00:00 AM,Other,Development,30,09-24-2021 02:50:43 PM
346912,10-01-2015 12:00:00 AM,Oil,Development,80,09-24-2021 02:50:43 PM
346913,10-01-2015 12:00:00 AM,Bitumen,Development,81,09-24-2021 02:50:43 PM
346914,10-01-2015 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
346915,10-01-2015 12:00:00 AM,Gas,Development,77,09-24-2021 02:50:43 PM
346916,11-01-2015 12:00:00 AM,Other,Development,15,09-24-2021 02:50:43 PM
346917,11-01-2015 12:00:00 AM,Oil,Exploratory,24,09-24-2021 02:50:43 PM
346918,11-01-2015 12:00:00 AM,Gas,Exploratory,13,09-24-2021 02:50:43 PM
346919,11-01-2015 12:00:00 AM,Gas,Development,78,09-24-2021 02:50:43 PM
346920,11-01-2015 12:00:00 AM,Bitumen,Development,70,09-24-2021 02:50:43 PM
346921,11-01-2015 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
346922,11-01-2015 12:00:00 AM,Oil,Development,76,09-24-2021 02:50:43 PM
346923,11-01-2015 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
346924,12-01-2015 12:00:00 AM,Other,Development,11,09-24-2021 02:50:43 PM
346925,12-01-2015 12:00:00 AM,Other,Exploratory,1,09-24-2021 02:50:43 PM
346926,12-01-2015 12:00:00 AM,Oil,Development,43,09-24-2021 02:50:43 PM
346927,12-01-2015 12:00:00 AM,Bitumen,Exploratory,2,09-24-2021 02:50:43 PM
346928,12-01-2015 12:00:00 AM,Gas,Exploratory,5,09-24-2021 02:50:43 PM
346929,12-01-2015 12:00:00 AM,Gas,Development,72,09-24-2021 02:50:43 PM
346930,12-01-2015 12:00:00 AM,Oil,Exploratory,9,09-24-2021 02:50:43 PM
346931,12-01-2015 12:00:00 AM,Bitumen,Development,50,09-24-2021 02:50:43 PM
346932,01-01-2016 12:00:00 AM,Oil,Development,63,09-24-2021 02:50:43 PM
346933,01-01-2016 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
346934,01-01-2016 12:00:00 AM,Other,Development,95,09-24-2021 02:50:43 PM
346935,01-01-2016 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
346936,01-01-2016 12:00:00 AM,Gas,Development,76,09-24-2021 02:50:43 PM
346937,01-01-2016 12:00:00 AM,Oil,Exploratory,5,09-24-2021 02:50:43 PM
346938,01-01-2016 12:00:00 AM,Bitumen,Development,75,09-24-2021 02:50:43 PM
346939,01-01-2016 12:00:00 AM,Gas,Exploratory,13,09-24-2021 02:50:43 PM
346940,02-01-2016 12:00:00 AM,Gas,Development,78,09-24-2021 02:50:43 PM
346941,02-01-2016 12:00:00 AM,Bitumen,Development,43,09-24-2021 02:50:43 PM
346942,02-01-2016 12:00:00 AM,Gas,Exploratory,8,09-24-2021 02:50:43 PM
346943,02-01-2016 12:00:00 AM,Oil,Exploratory,14,09-24-2021 02:50:43 PM
346944,02-01-2016 12:00:00 AM,Oil,Development,43,09-24-2021 02:50:43 PM
346945,02-01-2016 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
346946,02-01-2016 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
346947,02-01-2016 12:00:00 AM,Other,Development,131,09-24-2021 02:50:43 PM
346948,03-01-2016 12:00:00 AM,Gas,Exploratory,7,09-24-2021 02:50:43 PM
346949,03-01-2016 12:00:00 AM,Bitumen,Development,49,09-24-2021 02:50:43 PM
346950,03-01-2016 12:00:00 AM,Gas,Development,51,09-24-2021 02:50:43 PM
346951,03-01-2016 12:00:00 AM,Oil,Exploratory,3,09-24-2021 02:50:43 PM
346952,03-01-2016 12:00:00 AM,Oil,Development,9,09-24-2021 02:50:43 PM
346953,03-01-2016 12:00:00 AM,Other,Development,18,09-24-2021 02:50:43 PM
346954,03-01-2016 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
346955,03-01-2016 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
346956,04-01-2016 12:00:00 AM,Other,Development,7,09-24-2021 02:50:43 PM
346957,04-01-2016 12:00:00 AM,Oil,Development,7,09-24-2021 02:50:43 PM
346958,04-01-2016 12:00:00 AM,Oil,Exploratory,0,09-24-2021 02:50:43 PM
346959,04-01-2016 12:00:00 AM,Gas,Exploratory,4,09-24-2021 02:50:43 PM
346960,04-01-2016 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
346961,04-01-2016 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
346962,04-01-2016 12:00:00 AM,Gas,Development,32,09-24-2021 02:50:43 PM
346963,04-01-2016 12:00:00 AM,Bitumen,Development,17,09-24-2021 02:50:43 PM
346964,05-01-2016 12:00:00 AM,Gas,Exploratory,5,09-24-2021 02:50:43 PM
346965,05-01-2016 12:00:00 AM,Oil,Exploratory,0,09-24-2021 02:50:43 PM
346966,05-01-2016 12:00:00 AM,Bitumen,Development,7,09-24-2021 02:50:43 PM
346967,05-01-2016 12:00:00 AM,Other,Development,6,09-24-2021 02:50:43 PM
346968,05-01-2016 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
346969,05-01-2016 12:00:00 AM,Oil,Development,15,09-24-2021 02:50:43 PM
346970,05-01-2016 12:00:00 AM,Gas,Development,23,09-24-2021 02:50:43 PM
346971,05-01-2016 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
346972,06-01-2016 12:00:00 AM,Other,Development,10,09-24-2021 02:50:43 PM
346973,06-01-2016 12:00:00 AM,Gas,Development,35,09-24-2021 02:50:43 PM
346974,06-01-2016 12:00:00 AM,Bitumen,Development,8,09-24-2021 02:50:43 PM
346975,06-01-2016 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
346976,06-01-2016 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
346977,06-01-2016 12:00:00 AM,Oil,Exploratory,5,09-24-2021 02:50:43 PM
346978,06-01-2016 12:00:00 AM,Gas,Exploratory,4,09-24-2021 02:50:43 PM
346979,06-01-2016 12:00:00 AM,Oil,Development,24,09-24-2021 02:50:43 PM
346980,07-01-2016 12:00:00 AM,Other,Development,13,09-24-2021 02:50:43 PM
346981,07-01-2016 12:00:00 AM,Bitumen,Development,42,09-24-2021 02:50:43 PM
346982,07-01-2016 12:00:00 AM,Oil,Exploratory,10,09-24-2021 02:50:43 PM
346983,07-01-2016 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
346984,07-01-2016 12:00:00 AM,Oil,Development,54,09-24-2021 02:50:43 PM
346985,07-01-2016 12:00:00 AM,Gas,Development,42,09-24-2021 02:50:43 PM
346986,07-01-2016 12:00:00 AM,Gas,Exploratory,4,09-24-2021 02:50:43 PM
346987,07-01-2016 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
346988,08-01-2016 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
346989,08-01-2016 12:00:00 AM,Other,Development,28,09-24-2021 02:50:43 PM
346990,08-01-2016 12:00:00 AM,Gas,Exploratory,7,09-24-2021 02:50:43 PM
346991,08-01-2016 12:00:00 AM,Bitumen,Development,52,09-24-2021 02:50:43 PM
346992,08-01-2016 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
346993,08-01-2016 12:00:00 AM,Oil,Development,73,09-24-2021 02:50:43 PM
346994,08-01-2016 12:00:00 AM,Oil,Exploratory,6,09-24-2021 02:50:43 PM
346995,08-01-2016 12:00:00 AM,Gas,Development,66,09-24-2021 02:50:43 PM
346996,09-01-2016 12:00:00 AM,Oil,Exploratory,14,09-24-2021 02:50:43 PM
346997,09-01-2016 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
346998,09-01-2016 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
346999,09-01-2016 12:00:00 AM,Other,Development,23,09-24-2021 02:50:43 PM
347000,09-01-2016 12:00:00 AM,Bitumen,Development,63,09-24-2021 02:50:43 PM
347001,09-01-2016 12:00:00 AM,Gas,Development,63,09-24-2021 02:50:43 PM
347002,09-01-2016 12:00:00 AM,Oil,Development,77,09-24-2021 02:50:43 PM
347003,09-01-2016 12:00:00 AM,Gas,Exploratory,8,09-24-2021 02:50:43 PM
347004,10-01-2016 12:00:00 AM,Gas,Development,91,09-24-2021 02:50:43 PM
347005,10-01-2016 12:00:00 AM,Gas,Exploratory,7,09-24-2021 02:50:43 PM
347006,10-01-2016 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
347007,10-01-2016 12:00:00 AM,Other,Development,9,09-24-2021 02:50:43 PM
347008,10-01-2016 12:00:00 AM,Oil,Development,134,09-24-2021 02:50:43 PM
347009,10-01-2016 12:00:00 AM,Oil,Exploratory,9,09-24-2021 02:50:43 PM
347010,10-01-2016 12:00:00 AM,Bitumen,Development,76,09-24-2021 02:50:43 PM
347011,10-01-2016 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
347012,11-01-2016 12:00:00 AM,Oil,Exploratory,12,09-24-2021 02:50:43 PM
347013,11-01-2016 12:00:00 AM,Gas,Development,78,09-24-2021 02:50:43 PM
347014,11-01-2016 12:00:00 AM,Gas,Exploratory,8,09-24-2021 02:50:43 PM
347015,11-01-2016 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
347016,11-01-2016 12:00:00 AM,Other,Development,9,09-24-2021 02:50:43 PM
347017,11-01-2016 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
347018,11-01-2016 12:00:00 AM,Oil,Development,129,09-24-2021 02:50:43 PM
347019,11-01-2016 12:00:00 AM,Bitumen,Development,102,09-24-2021 02:50:43 PM
347020,12-01-2016 12:00:00 AM,Gas,Development,83,09-24-2021 02:50:43 PM
347021,12-01-2016 12:00:00 AM,Bitumen,Development,76,09-24-2021 02:50:43 PM
347022,12-01-2016 12:00:00 AM,Other,Development,32,09-24-2021 02:50:43 PM
347023,12-01-2016 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
347024,12-01-2016 12:00:00 AM,Oil,Exploratory,11,09-24-2021 02:50:43 PM
347025,12-01-2016 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
347026,12-01-2016 12:00:00 AM,Gas,Exploratory,18,09-24-2021 02:50:43 PM
347027,12-01-2016 12:00:00 AM,Oil,Development,119,09-24-2021 02:50:43 PM
347028,01-01-2017 12:00:00 AM,Oil,Exploratory,18,09-24-2021 02:50:43 PM
347029,01-01-2017 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
347030,01-01-2017 12:00:00 AM,Bitumen,Development,90,09-24-2021 02:50:43 PM
347031,01-01-2017 12:00:00 AM,Other,Development,80,09-24-2021 02:50:43 PM
347032,01-01-2017 12:00:00 AM,Gas,Exploratory,18,09-24-2021 02:50:43 PM
347033,01-01-2017 12:00:00 AM,Gas,Development,127,09-24-2021 02:50:43 PM
347034,01-01-2017 12:00:00 AM,Oil,Development,227,09-24-2021 02:50:43 PM
347035,01-01-2017 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
347036,02-01-2017 12:00:00 AM,Bitumen,Development,106,09-24-2021 02:50:43 PM
347037,02-01-2017 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
347038,02-01-2017 12:00:00 AM,Oil,Development,215,09-24-2021 02:50:43 PM
347039,02-01-2017 12:00:00 AM,Oil,Exploratory,17,09-24-2021 02:50:43 PM
347040,02-01-2017 12:00:00 AM,Gas,Development,118,09-24-2021 02:50:43 PM
347041,02-01-2017 12:00:00 AM,Other,Development,76,09-24-2021 02:50:43 PM
347042,02-01-2017 12:00:00 AM,Gas,Exploratory,13,09-24-2021 02:50:43 PM
347043,02-01-2017 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
347044,03-01-2017 12:00:00 AM,Gas,Exploratory,25,09-24-2021 02:50:43 PM
347045,03-01-2017 12:00:00 AM,Oil,Exploratory,13,09-24-2021 02:50:43 PM
347046,03-01-2017 12:00:00 AM,Bitumen,Development,142,09-24-2021 02:50:43 PM
347047,03-01-2017 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
347048,03-01-2017 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
347049,03-01-2017 12:00:00 AM,Oil,Development,118,09-24-2021 02:50:43 PM
347050,03-01-2017 12:00:00 AM,Gas,Development,115,09-24-2021 02:50:43 PM
347051,03-01-2017 12:00:00 AM,Other,Development,61,09-24-2021 02:50:43 PM
347052,04-01-2017 12:00:00 AM,Gas,Exploratory,16,09-24-2021 02:50:43 PM
347053,04-01-2017 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
347054,04-01-2017 12:00:00 AM,Oil,Development,38,09-24-2021 02:50:43 PM
347055,04-01-2017 12:00:00 AM,Other,Development,29,09-24-2021 02:50:43 PM
347056,04-01-2017 12:00:00 AM,Oil,Exploratory,3,09-24-2021 02:50:43 PM
347057,04-01-2017 12:00:00 AM,Gas,Development,68,09-24-2021 02:50:43 PM
347058,04-01-2017 12:00:00 AM,Bitumen,Development,102,09-24-2021 02:50:43 PM
347059,04-01-2017 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
347060,05-01-2017 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
347061,05-01-2017 12:00:00 AM,Oil,Development,37,09-24-2021 02:50:43 PM
347062,05-01-2017 12:00:00 AM,Gas,Development,60,09-24-2021 02:50:43 PM
347063,05-01-2017 12:00:00 AM,Oil,Exploratory,1,09-24-2021 02:50:43 PM
347064,05-01-2017 12:00:00 AM,Gas,Exploratory,6,09-24-2021 02:50:43 PM
347065,05-01-2017 12:00:00 AM,Other,Development,15,09-24-2021 02:50:43 PM
347066,05-01-2017 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
347067,05-01-2017 12:00:00 AM,Bitumen,Development,81,09-24-2021 02:50:43 PM
347068,06-01-2017 12:00:00 AM,Bitumen,Development,73,09-24-2021 02:50:43 PM
347069,06-01-2017 12:00:00 AM,Other,Development,22,09-24-2021 02:50:43 PM
347070,06-01-2017 12:00:00 AM,Bitumen,Exploratory,1,09-24-2021 02:50:43 PM
347071,06-01-2017 12:00:00 AM,Gas,Development,62,09-24-2021 02:50:43 PM
347072,06-01-2017 12:00:00 AM,Oil,Exploratory,7,09-24-2021 02:50:43 PM
347073,06-01-2017 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
347074,06-01-2017 12:00:00 AM,Oil,Development,126,09-24-2021 02:50:43 PM
347075,06-01-2017 12:00:00 AM,Gas,Exploratory,6,09-24-2021 02:50:43 PM
347076,07-01-2017 12:00:00 AM,Oil,Development,179,09-24-2021 02:50:43 PM
347077,07-01-2017 12:00:00 AM,Oil,Exploratory,21,09-24-2021 02:50:43 PM
347078,07-01-2017 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
347079,07-01-2017 12:00:00 AM,Other,Development,31,09-24-2021 02:50:43 PM
347080,07-01-2017 12:00:00 AM,Bitumen,Development,75,09-24-2021 02:50:43 PM
347081,07-01-2017 12:00:00 AM,Gas,Exploratory,17,09-24-2021 02:50:43 PM
347082,07-01-2017 12:00:00 AM,Gas,Development,88,09-24-2021 02:50:43 PM
347083,07-01-2017 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
347084,08-01-2017 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
347085,08-01-2017 12:00:00 AM,Oil,Development,170,09-24-2021 02:50:43 PM
347086,08-01-2017 12:00:00 AM,Bitumen,Development,131,09-24-2021 02:50:43 PM
347087,08-01-2017 12:00:00 AM,Other,Development,20,09-24-2021 02:50:43 PM
347088,08-01-2017 12:00:00 AM,Gas,Development,95,09-24-2021 02:50:43 PM
347089,08-01-2017 12:00:00 AM,Gas,Exploratory,18,09-24-2021 02:50:43 PM
347090,08-01-2017 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
347091,08-01-2017 12:00:00 AM,Oil,Exploratory,23,09-24-2021 02:50:43 PM
347092,09-01-2017 12:00:00 AM,Gas,Development,101,09-24-2021 02:50:43 PM
347093,09-01-2017 12:00:00 AM,Oil,Development,135,09-24-2021 02:50:43 PM
347094,09-01-2017 12:00:00 AM,Gas,Exploratory,7,09-24-2021 02:50:43 PM
347095,09-01-2017 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
347096,09-01-2017 12:00:00 AM,Oil,Exploratory,18,09-24-2021 02:50:43 PM
347097,09-01-2017 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
347098,09-01-2017 12:00:00 AM,Bitumen,Development,151,09-24-2021 02:50:43 PM
347099,09-01-2017 12:00:00 AM,Other,Development,29,09-24-2021 02:50:43 PM
347100,10-01-2017 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
347101,10-01-2017 12:00:00 AM,Oil,Development,147,09-24-2021 02:50:43 PM
347102,10-01-2017 12:00:00 AM,Gas,Development,106,09-24-2021 02:50:43 PM
347103,10-01-2017 12:00:00 AM,Bitumen,Development,160,09-24-2021 02:50:43 PM
347104,10-01-2017 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
347105,10-01-2017 12:00:00 AM,Other,Development,23,09-24-2021 02:50:43 PM
347106,10-01-2017 12:00:00 AM,Oil,Exploratory,11,09-24-2021 02:50:43 PM
347107,10-01-2017 12:00:00 AM,Gas,Exploratory,9,09-24-2021 02:50:43 PM
347108,11-01-2017 12:00:00 AM,Other,Development,41,09-24-2021 02:50:43 PM
347109,11-01-2017 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
347110,11-01-2017 12:00:00 AM,Oil,Exploratory,7,09-24-2021 02:50:43 PM
347111,11-01-2017 12:00:00 AM,Gas,Exploratory,21,09-24-2021 02:50:43 PM
347112,11-01-2017 12:00:00 AM,Gas,Development,98,09-24-2021 02:50:43 PM
347113,11-01-2017 12:00:00 AM,Oil,Development,144,09-24-2021 02:50:43 PM
347114,11-01-2017 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
347115,11-01-2017 12:00:00 AM,Bitumen,Development,117,09-24-2021 02:50:43 PM
347116,12-01-2017 12:00:00 AM,Oil,Development,146,09-24-2021 02:50:43 PM
347117,12-01-2017 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
347118,12-01-2017 12:00:00 AM,Bitumen,Development,87,09-24-2021 02:50:43 PM
347119,12-01-2017 12:00:00 AM,Gas,Development,89,09-24-2021 02:50:43 PM
347120,12-01-2017 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
347121,12-01-2017 12:00:00 AM,Other,Development,35,09-24-2021 02:50:43 PM
347122,12-01-2017 12:00:00 AM,Gas,Exploratory,12,09-24-2021 02:50:43 PM
347123,12-01-2017 12:00:00 AM,Oil,Exploratory,3,09-24-2021 02:50:43 PM
347124,01-01-2018 12:00:00 AM,Gas,Exploratory,10,09-24-2021 02:50:43 PM
347125,01-01-2018 12:00:00 AM,Oil,Exploratory,36,09-24-2021 02:50:43 PM
347126,01-01-2018 12:00:00 AM,Bitumen,Development,119,09-24-2021 02:50:43 PM
347127,01-01-2018 12:00:00 AM,Other,Development,65,09-24-2021 02:50:43 PM
347128,01-01-2018 12:00:00 AM,Oil,Development,250,09-24-2021 02:50:43 PM
347129,01-01-2018 12:00:00 AM,Gas,Development,99,09-24-2021 02:50:43 PM
347130,01-01-2018 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
347131,01-01-2018 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
347132,02-01-2018 12:00:00 AM,Gas,Exploratory,12,09-24-2021 02:50:43 PM
347133,02-01-2018 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
347134,02-01-2018 12:00:00 AM,Gas,Development,88,09-24-2021 02:50:43 PM
347135,02-01-2018 12:00:00 AM,Oil,Exploratory,29,09-24-2021 02:50:43 PM
347136,02-01-2018 12:00:00 AM,Bitumen,Development,123,09-24-2021 02:50:43 PM
347137,02-01-2018 12:00:00 AM,Oil,Development,261,09-24-2021 02:50:43 PM
347138,02-01-2018 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
347139,02-01-2018 12:00:00 AM,Other,Development,74,09-24-2021 02:50:43 PM
347140,03-01-2018 12:00:00 AM,Other,Development,61,09-24-2021 02:50:43 PM
347141,03-01-2018 12:00:00 AM,Gas,Exploratory,7,09-24-2021 02:50:43 PM
347142,03-01-2018 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
347143,03-01-2018 12:00:00 AM,Oil,Exploratory,33,09-24-2021 02:50:43 PM
347144,03-01-2018 12:00:00 AM,Oil,Development,115,09-24-2021 02:50:43 PM
347145,03-01-2018 12:00:00 AM,Gas,Development,71,09-24-2021 02:50:43 PM
347146,03-01-2018 12:00:00 AM,Bitumen,Development,172,09-24-2021 02:50:43 PM
347147,03-01-2018 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
347148,04-01-2018 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
347149,04-01-2018 12:00:00 AM,Bitumen,Development,62,09-24-2021 02:50:43 PM
347150,04-01-2018 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
347151,04-01-2018 12:00:00 AM,Oil,Development,39,09-24-2021 02:50:43 PM
347152,04-01-2018 12:00:00 AM,Gas,Development,60,09-24-2021 02:50:43 PM
347153,04-01-2018 12:00:00 AM,Gas,Exploratory,6,09-24-2021 02:50:43 PM
347154,04-01-2018 12:00:00 AM,Other,Development,28,09-24-2021 02:50:43 PM
347155,04-01-2018 12:00:00 AM,Oil,Exploratory,10,09-24-2021 02:50:43 PM
347156,05-01-2018 12:00:00 AM,Oil,Exploratory,11,09-24-2021 02:50:43 PM
347157,05-01-2018 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
347158,05-01-2018 12:00:00 AM,Other,Development,37,09-24-2021 02:50:43 PM
347159,05-01-2018 12:00:00 AM,Bitumen,Development,37,09-24-2021 02:50:43 PM
347160,05-01-2018 12:00:00 AM,Oil,Development,34,09-24-2021 02:50:43 PM
347161,05-01-2018 12:00:00 AM,Gas,Development,43,09-24-2021 02:50:43 PM
347162,05-01-2018 12:00:00 AM,Gas,Exploratory,3,09-24-2021 02:50:43 PM
347163,05-01-2018 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
347164,06-01-2018 12:00:00 AM,Gas,Development,41,09-24-2021 02:50:43 PM
347165,06-01-2018 12:00:00 AM,Gas,Exploratory,8,09-24-2021 02:50:43 PM
347166,06-01-2018 12:00:00 AM,Oil,Development,123,09-24-2021 02:50:43 PM
347167,06-01-2018 12:00:00 AM,Bitumen,Development,69,09-24-2021 02:50:43 PM
347168,06-01-2018 12:00:00 AM,Oil,Exploratory,13,09-24-2021 02:50:43 PM
347169,06-01-2018 12:00:00 AM,Other,Development,17,09-24-2021 02:50:43 PM
347170,06-01-2018 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
347171,06-01-2018 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
347172,07-01-2018 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
347173,07-01-2018 12:00:00 AM,Gas,Exploratory,14,09-24-2021 02:50:43 PM
347174,07-01-2018 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
347175,07-01-2018 12:00:00 AM,Oil,Exploratory,30,09-24-2021 02:50:43 PM
347176,07-01-2018 12:00:00 AM,Oil,Development,236,09-24-2021 02:50:43 PM
347177,07-01-2018 12:00:00 AM,Bitumen,Development,145,09-24-2021 02:50:43 PM
347178,07-01-2018 12:00:00 AM,Gas,Development,64,09-24-2021 02:50:43 PM
347179,07-01-2018 12:00:00 AM,Other,Development,19,09-24-2021 02:50:43 PM
347180,08-01-2018 12:00:00 AM,Oil,Development,250,09-24-2021 02:50:43 PM
347181,08-01-2018 12:00:00 AM,Bitumen,Development,167,09-24-2021 02:50:43 PM
347182,08-01-2018 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
347183,08-01-2018 12:00:00 AM,Oil,Exploratory,33,09-24-2021 02:50:43 PM
347184,08-01-2018 12:00:00 AM,Gas,Development,77,09-24-2021 02:50:43 PM
347185,08-01-2018 12:00:00 AM,Other,Development,47,09-24-2021 02:50:43 PM
347186,08-01-2018 12:00:00 AM,Gas,Exploratory,10,09-24-2021 02:50:43 PM
347187,08-01-2018 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
347188,09-01-2018 12:00:00 AM,Gas,Development,67,09-24-2021 02:50:43 PM
347189,09-01-2018 12:00:00 AM,Other,Development,34,09-24-2021 02:50:43 PM
347190,09-01-2018 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
347191,09-01-2018 12:00:00 AM,Bitumen,Development,167,09-24-2021 02:50:43 PM
347192,09-01-2018 12:00:00 AM,Gas,Exploratory,7,09-24-2021 02:50:43 PM
347193,09-01-2018 12:00:00 AM,Oil,Exploratory,7,09-24-2021 02:50:43 PM
347194,09-01-2018 12:00:00 AM,Oil,Development,193,09-24-2021 02:50:43 PM
347195,09-01-2018 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
